"Rk","G","Date","Age","Tm"," ","Opp"," ","GS","MP","FG","FGA","FG%","3P","3PA","3P%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","GmSc","+/-"
"36","1","2018-12-31","25-238","ORL","@","CHO","L (-25)","0","3:45","0","1",".000","0","0","","2","2","1.000","1","0","1","0","0","0","0","1","2","1.6","+6"
"56","2","2019-02-09","25-278","ORL","@","MIL","W (+20)","0","3:06","0","1",".000","0","0","","0","0","","0","1","1","0","1","0","0","1","0","0.2","+1"
"57","3","2019-02-10","25-279","ORL","@","ATL","W (+16)","0","3:27","0","0","","0","0","","0","0","","0","1","1","0","0","0","0","1","0","-0.1","-7"
"58","4","2019-02-12","25-281","ORL","@","NOP","W (+30)","0","4:01","0","1",".000","0","0","","2","2","1.000","1","2","3","0","0","0","0","0","2","2.6","+1"
"59","5","2019-02-14","25-283","ORL","","CHO","W (+38)","0","5:21","1","1","1.000","0","0","","0","0","","0","1","1","0","0","0","0","0","2","2.0","+7"
"70","6","2019-03-14","25-311","ORL","","CLE","W (+29)","0","2:53","0","0","","0","0","","0","0","","0","1","1","0","0","1","0","1","0","0.6","0"
"72","7","2019-03-20","25-317","ORL","","NOP","W (+23)","0","4:48","1","2",".500","0","0","","0","0","","1","1","2","0","0","0","0","0","2","2.0","-10"
"74","8","2019-03-25","25-322","ORL","","PHI","W (+21)","0","3:28","1","1","1.000","0","0","","0","0","","0","0","0","1","0","0","0","0","2","2.4","-3"
"76","9","2019-03-28","25-325","ORL","@","DET","L (-17)","0","2:15","1","1","1.000","0","0","","0","0","","0","1","1","0","0","1","0","0","2","2.7","0"
"78","10","2019-04-01","25-329","ORL","@","TOR","L (-12)","0","5:45","1","1","1.000","0","0","","3","4",".750","1","2","3","1","1","1","0","1","5","7.6","+8"
"80","11","2019-04-05","25-333","ORL","","ATL","W (+36)","0","4:45","2","3",".667","0","0","","0","0","","0","0","0","0","0","0","0","0","4","2.7","+4"
"82","12","2019-04-10","25-338","ORL","@","CHO","W (+8)","0","24:41","3","4",".750","0","0","","0","0","","2","5","7","1","1","0","1","3","6","6.8","+6"
