"Rk","G","Date","Age","Tm"," ","Opp"," ","GS","MP","FG","FGA","FG%","3P","3PA","3P%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","GmSc","+/-"
"1","1","2018-10-17","32-003","DAL","@","PHO","L (-21)","1","34:21","4","10",".400","2","7",".286","5","6",".833","1","1","2","5","1","0","2","0","15","12.7","-15"
"2","2","2018-10-20","32-006","DAL","","MIN","W (+4)","1","35:26","7","19",".368","4","11",".364","1","3",".333","2","2","4","2","0","0","2","5","19","7.1","+4"
"3","3","2018-10-22","32-008","DAL","","CHI","W (+6)","1","31:40","6","15",".400","4","11",".364","4","4","1.000","0","2","2","4","2","0","1","0","20","16.3","+9"
"4","4","2018-10-24","32-010","DAL","@","ATL","L (-7)","1","34:16","9","21",".429","5","14",".357","0","0","","1","2","3","2","0","0","1","5","23","11.6","-14"
"5","5","2018-10-26","32-012","DAL","@","TOR","L (-9)","1","32:12","9","15",".600","3","8",".375","0","0","","0","0","0","1","0","0","2","4","21","11.2","-8"
"6","6","2018-10-28","32-014","DAL","","UTA","L (-9)","1","35:51","5","17",".294","2","4",".500","10","12",".833","2","5","7","1","1","0","0","1","22","15.5","0"
"7","7","2018-10-29","32-015","DAL","@","SAS","L (-5)","1","39:02","3","10",".300","0","4",".000","2","2","1.000","0","2","2","3","0","0","2","4","8","1.3","+14"
"8","8","2018-10-31","32-017","DAL","@","LAL","L (-1)","1","31:38","8","15",".533","4","10",".400","1","1","1.000","0","1","1","1","2","0","2","3","21","13.5","+9"
"9","9","2018-11-02","32-019","DAL","","NYK","L (-12)","1","31:06","2","6",".333","1","3",".333","4","5",".800","0","3","3","4","1","0","1","3","9","7.7","-20"
"10","10","2018-11-06","32-023","DAL","","WAS","W (+19)","1","31:07","7","14",".500","5","8",".625","3","3","1.000","0","2","2","0","0","1","0","2","22","15.5","+6"
"11","11","2018-11-07","32-024","DAL","@","UTA","L (-15)","1","33:37","4","10",".400","0","3",".000","5","6",".833","1","5","6","4","1","0","0","2","13","12.4","-22"
"12","12","2018-11-10","32-027","DAL","","OKC","W (+15)","1","31:04","3","7",".429","3","4",".750","0","2",".000","0","0","0","4","1","0","2","1","9","5.9","+5"
"14","13","2018-11-14","32-031","DAL","","UTA","W (+50)","1","20:33","4","5",".800","1","2",".500","0","0","","0","2","2","0","3","1","1","1","9","10.0","+17"
"18","14","2018-11-24","32-041","DAL","","BOS","W (+9)","1","32:56","4","12",".333","3","9",".333","4","4","1.000","1","1","2","1","0","1","2","0","15","8.6","-6"
"19","15","2018-11-28","32-045","DAL","@","HOU","W (+20)","1","22:56","5","9",".556","1","3",".333","0","0","","0","0","0","1","0","0","1","0","11","6.4","+8"
"20","16","2018-11-30","32-047","DAL","@","LAL","L (-11)","1","29:13","4","7",".571","2","4",".500","1","2",".500","1","3","4","3","0","1","1","4","11","9.1","-12"
"21","17","2018-12-02","32-049","DAL","","LAC","W (+4)","1","30:32","5","13",".385","2","4",".500","2","2","1.000","1","5","6","4","1","0","3","4","14","8.3","0"
"22","18","2018-12-04","32-051","DAL","","POR","W (+9)","1","31:23","6","12",".500","3","6",".500","2","3",".667","0","1","1","2","1","0","0","3","17","12.1","+5"
"23","19","2018-12-05","32-052","DAL","@","NOP","L (-26)","1","24:37","5","9",".556","2","6",".333","3","5",".600","0","2","2","3","2","0","0","1","15","14.2","-21"
